log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 1
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 4
Read EPC: 133703026f9e12, 1
Read EPC: 133703026f9e12, 4
Read EPC: 133703026fa086, 4
Next block: 03026fa262(1242/2689) --- Time elapsed: 321.561 secs
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 2
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa086, 4
Read EPC: 133703026fa262, 4
Next block: 03026fa418(1243/2689) --- Time elapsed: 321.808 secs
Read EPC: 133703026fa262, 0
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa262, 0
Read EPC: 133703026fa262, 0
Read EPC: 133703026fa262, 4
Read EPC: 133703026fa418, 4
Next block: 03026fa68c(1244/2689) --- Time elapsed: 322.066 secs
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 0
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa418, 4
Read EPC: 133703026fa68c, 4
Next block: 03026fa868(1245/2689) --- Time elapsed: 322.316 secs
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 3
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 3
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa68c, 4
Read EPC: 133703026fa868, 4
Next block: 03026faa1e(1246/2689) --- Time elapsed: 322.586 secs
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 1
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026fa868, 4
Read EPC: 133703026faa1e, 4
Next block: 03026fac92(1247/2689) --- Time elapsed: 322.835 secs
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 3
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026faa1e, 4
Read EPC: 133703026fac92, 4
Next block: 03026fae6e(1248/2689) --- Time elapsed: 323.106 secs
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 3
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 1
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fac92, 4
Read EPC: 133703026fae6e, 4
Next block: 03026fb024(1249/2689) --- Time elapsed: 323.356 secs
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fae6e, 2
Read EPC: 133703026fae6e, 4
Read EPC: 133703026fb024, 4
Next block: 03026fb298(1250/2689) --- Time elapsed: 323.626 secs
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 3
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb024, 4
Read EPC: 133703026fb298, 4
Next block: 03026fb474(1251/2689) --- Time elapsed: 323.876 secs
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 0
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb298, 0
Read EPC: 133703026fb298, 4
Read EPC: 133703026fb474, 3
Next block: 03026fb62a(1252/2689) --- Time elapsed: 324.152 secs
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb474, 2
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb474, 3
Read EPC: 133703026fb474, 4
Read EPC: 133703026fb62a, 4
Next block: 03026fb89e(1253/2689) --- Time elapsed: 324.396 secs
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 1
Read EPC: 133703026fb62a, 0
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb62a, 4
Read EPC: 133703026fb89e, 4
Next block: 03026fba7a(1254/2689) --- Time elapsed: 324.665 secs
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 2
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fb89e, 4
Read EPC: 133703026fba7a, 4
Next block: 03026fbc30(1255/2689) --- Time elapsed: 324.916 secs
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 1
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fba7a, 4
Read EPC: 133703026fbc30, 4
Next block: 03026fbea4(1256/2689) --- Time elapsed: 325.186 secs
Read EPC: 133703026fbc30, 0
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbc30, 4
Read EPC: 133703026fbea4, 4
Next block: 03026fc080(1257/2689) --- Time elapsed: 325.436 secs
Read EPC: 133703026fbea4, 3
Read EPC: 133703026fbea4, 2
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 0
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fbea4, 4
Read EPC: 133703026fc080, 4
Next block: 03026fc236(1258/2689) --- Time elapsed: 325.716 secs
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 0
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc080, 1
Read EPC: 133703026fc080, 4
Read EPC: 133703026fc236, 4
Next block: 03026fc4aa(1259/2689) --- Time elapsed: 325.966 secs
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc236, 4
Read EPC: 133703026fc4aa, 4
Next block: 03026fc686(1260/2689) --- Time elapsed: 326.236 secs
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 3
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 1
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc4aa, 4
Read EPC: 133703026fc686, 4
Next block: 03026fc83c(1261/2689) --- Time elapsed: 326.486 secs
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 2
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc686, 4
Read EPC: 133703026fc83c, 4
Next block: 03026fcab0(1262/2689) --- Time elapsed: 326.746 secs
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 0
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 3
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fc83c, 4
Read EPC: 133703026fcab0, 4
Next block: 03026fcc8c(1263/2689) --- Time elapsed: 326.996 secs
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcab0, 4
Read EPC: 133703026fcc8c, 4
Next block: 03026fce42(1264/2689) --- Time elapsed: 327.256 secs
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 1
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fcc8c, 4
Read EPC: 133703026fce42, 4
Next block: 03026fd0b6(1265/2689) --- Time elapsed: 327.506 secs
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 3
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fce42, 4
Read EPC: 133703026fd0b6, 3
Next block: 03026fd292(1266/2689) --- Time elapsed: 327.766 secs
Read EPC: 133703026fd0b6, 2
Read EPC: 133703026fd0b6, 4
Read EPC: 133703026fd0b6, 3
Read EPC: 133703026fd0b6, 4
Read EPC: 133703026fd0b6, 4
Read EPC: 133703026fd0b6, 4
Read EPC: 133703026fd0b6, 4
Read EPC: 133703026fd0b6, 4
Read EPC: 133703026fd0b6, 4
Read EPC: 133703026fd292, 4
Next block: 03026fd448(1267/2689) --- Time elapsed: 328.016 secs
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd292, 4
Read EPC: 133703026fd448, 4
Next block: 03026fd6bc(1268/2689) --- Time elapsed: 328.276 secs
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd448, 0
Read EPC: 133703026fd448, 4
Read EPC: 133703026fd6bc, 4
Next block: 03026fd898(1269/2689) --- Time elapsed: 328.526 secs
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 0
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd6bc, 4
Read EPC: 133703026fd898, 4
Next block: 03026fda4e(1270/2689) --- Time elapsed: 328.786 secs
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 0
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 3
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fd898, 4
Read EPC: 133703026fda4e, 4
Next block: 03026fdcc2(1271/2689) --- Time elapsed: 329.036 secs
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 2
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 3
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 2
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fda4e, 4
Read EPC: 133703026fdcc2, 4
Next block: 03026fde9e(1272/2689) --- Time elapsed: 329.296 secs
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 0
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 0
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fdcc2, 3
Read EPC: 133703026fdcc2, 4
Read EPC: 133703026fde9e, 4
Next block: 03026fe054(1273/2689) --- Time elapsed: 329.547 secs
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fde9e, 1
Read EPC: 133703026fde9e, 4
Read EPC: 133703026fe054, 4
Next block: 03026fe2c8(1274/2689) --- Time elapsed: 329.816 secs
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe054, 4
Read EPC: 133703026fe2c8, 4
Next block: 03026fe4a4(1275/2689) --- Time elapsed: 330.066 secs
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 3
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 2
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe2c8, 4
Read EPC: 133703026fe4a4, 4
Next block: 03026fe65a(1276/2689) --- Time elapsed: 330.336 secs
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 2
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 2
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe4a4, 4
Read EPC: 133703026fe65a, 4
Next block: 03026fe8ce(1277/2689) --- Time elapsed: 330.586 secs
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe65a, 4
Read EPC: 133703026fe8ce, 4
Next block: 03026feaaa(1278/2689) --- Time elapsed: 330.846 secs
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026fe8ce, 1
Read EPC: 133703026fe8ce, 2
Read EPC: 133703026fe8ce, 4
Read EPC: 133703026feaaa, 4
Next block: 03026fec60(1279/2689) --- Time elapsed: 331.108 secs
Read EPC: 133703026feaaa, 0
Read EPC: 133703026feaaa, 4
Read EPC: 133703026feaaa, 4
Read EPC: 133703026feaaa, 4
Read EPC: 133703026feaaa, 4
Read EPC: 133703026feaaa, 4
Read EPC: 133703026feaaa, 4
Read EPC: 133703026feaaa, 4
Read EPC: 133703026feaaa, 4
Read EPC: 133703026fec60, 4
Next block: 03026feed4(1280/2689) --- Time elapsed: 331.356 secs
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026fec60, 4
Read EPC: 133703026feed4, 4
Next block: 03026ff0b0(1281/2689) --- Time elapsed: 331.606 secs
Read EPC: 133703026feed4, 3
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026feed4, 4
Read EPC: 133703026ff0b0, 4
Next block: 03026ff266(1282/2689) --- Time elapsed: 331.876 secs
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 0
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff0b0, 4
Read EPC: 133703026ff266, 4
Next block: 03026ff4da(1283/2689) --- Time elapsed: 332.126 secs
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 2
Read EPC: 133703026ff266, 0
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff266, 4
Read EPC: 133703026ff4da, 4
Next block: 03026ff6b6(1284/2689) --- Time elapsed: 332.396 secs
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 0
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff4da, 4
Read EPC: 133703026ff6b6, 4
Next block: 03026ff86c(1285/2689) --- Time elapsed: 332.647 secs
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 1
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff6b6, 2
Read EPC: 133703026ff6b6, 4
Read EPC: 133703026ff86c, 4
Next block: 03026ffae0(1286/2689) --- Time elapsed: 332.912 secs
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ff86c, 4
Read EPC: 133703026ffae0, 4
Next block: 03026ffcbc(1287/2689) --- Time elapsed: 333.156 secs
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 1
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffae0, 4
Read EPC: 133703026ffcbc, 4
Next block: 03026ffe72(1288/2689) --- Time elapsed: 333.426 secs
Read EPC: 133703026ffcbc, 4
Read EPC: 133703026ffcbc, 1
Read EPC: 133703026ffcbc, 4
Read EPC: 133703026ffcbc, 4
